Average Episodic Reward,Average Episodic N-Reward
23584.608675872907,23584.608675872907
23533.988546431567,23533.988546431567
23255.597654607827,23255.597654607827
23406.331782899862,23406.331782899862
23680.534283244968,23680.534283244968
23799.402188969158,23799.402188969158
22866.809537871613,22866.809537871613
23461.58599147643,23461.58599147643
22909.372584699067,22909.372584699067
23077.20824708527,23077.20824708527
22903.441230141307,22903.441230141307
23234.544216095503,23234.544216095503
22819.226074415925,22819.226074415925
23251.897356585818,23251.897356585818
23173.71408487232,23173.71408487232
23603.28627848271,23603.28627848271
22907.012257081013,22907.012257081013
22935.178572520697,22935.178572520697
23187.511663308105,23187.511663308105
23532.418517296916,23532.418517296916
22819.47731394432,22819.47731394432
23234.201073019154,23234.201073019154
23106.874911518782,23106.874911518782
22928.539387205412,22928.539387205412
22430.06919569991,22430.06919569991
23017.473291406037,23017.473291406037
22975.927464712833,22975.927464712833
23184.01886244274,23184.01886244274
22318.856450501964,22318.856450501964
22816.01434450109,22816.01434450109
22359.104862475036,22359.104862475036
22576.755396498716,22576.755396498716
22786.355684348644,22786.355684348644
22767.498560621258,22767.498560621258
22529.59989061431,22529.59989061431
22201.56769952156,22201.56769952156
22739.149585076128,22739.149585076128
21974.360822491944,21974.360822491944
Average Episodic Reward,Average Episodic N-Reward
24040.99960415696,24040.99960415696
24428.542560855985,24428.542560855985
24220.22225218767,24220.22225218767
24282.453110047787,24282.453110047787
24498.362835304673,24498.362835304673
24003.154191797148,24003.154191797148
24548.49158715109,24548.49158715109
24370.799301213156,24370.799301213156
24467.974779357683,24467.974779357683
24191.92526685689,24191.92526685689
24519.17823192411,24519.17823192411
24380.67817636381,24380.67817636381
24181.15838842857,24181.15838842857
24002.80752433157,24002.80752433157
24081.59760072581,24081.59760072581
24162.3355282216,24162.3355282216
24349.829876633976,24349.829876633976
24191.426838808347,24191.426838808347
24769.514504657905,24769.514504657905
24183.00704905267,24183.00704905267
24628.207421403822,24628.207421403822
24607.90181346199,24607.90181346199
24199.7580937958,24199.7580937958
23904.820554539867,23904.820554539867
24083.240436852033,24083.240436852033
22439.14056747162,22439.14056747162
24839.053222340466,24839.053222340466
25919.967376806642,25919.967376806642
26726.255250546405,26726.255250546405
25922.50542430344,25922.50542430344
25413.25330656789,25413.25330656789
26039.22871931745,26039.22871931745
24756.452797789072,24756.452797789072
25868.526508971318,25868.526508971318
25006.013460730985,25006.013460730985
25343.373060995,25343.373060995
26217.442609784604,26217.442609784604
25214.884351982753,25214.884351982753
26279.386751062673,26279.386751062673
26306.71861103282,26306.71861103282
25799.387607158533,25799.387607158533
25482.93570391807,25482.93570391807
25641.19906311771,25641.19906311771
26157.680819149668,26157.680819149668
25930.144493872343,25930.144493872343
25392.677815655097,25392.677815655097
24837.764485443393,24837.764485443393
25342.17353070463,25342.17353070463
25433.414900765438,25433.414900765438
25314.485077735168,25314.485077735168
26466.059461871762,26466.059461871762
25414.7914258147,25414.7914258147
26007.912041038835,26007.912041038835
25879.067613253275,25879.067613253275
26417.796425389603,26417.796425389603
25364.17832204103,25364.17832204103
26037.068947132913,26037.068947132913
25767.208354182887,25767.208354182887
24958.63777535055,24958.63777535055
25748.7012511307,25748.7012511307
25331.471438161912,25331.471438161912
25421.359058625843,25421.359058625843
25244.264705521837,25244.264705521837
25072.12486421525,25072.12486421525
24758.496124448768,24758.496124448768
25500.43824829308,25500.43824829308
25704.140931223425,25704.140931223425
24954.03655680627,24954.03655680627
24489.45200197181,24489.45200197181
24928.348733926097,24928.348733926097
25014.832305023003,25014.832305023003
25064.834989383748,25064.834989383748
25493.231373948838,25493.231373948838
25174.328501579304,25174.328501579304
25443.563081429736,25443.563081429736
24258.885426886613,24258.885426886613
23940.090524759187,23940.090524759187
23702.959327281813,23702.959327281813
24276.63808634257,24276.63808634257
24247.740570474667,24247.740570474667
23981.272647048132,23981.272647048132
23899.72042945939,23899.72042945939
23743.507240257237,23743.507240257237
23902.259450542824,23902.259450542824
24266.81939674988,24266.81939674988
24187.99485360271,24187.99485360271
24393.884766635365,24393.884766635365
23722.419869542195,23722.419869542195
23896.813119186652,23896.813119186652
24070.47029757242,24070.47029757242
23624.096853676696,23624.096853676696
23999.20697099885,23999.20697099885
24386.77946144497,24386.77946144497
24691.55546863681,24691.55546863681
24047.843100943286,24047.843100943286
24404.301118920193,24404.301118920193
24412.84693632603,24412.84693632603
24313.974230115655,24313.974230115655
23970.51924359265,23970.51924359265
24146.900004288666,24146.900004288666
23790.125364948573,23790.125364948573
24057.219448534073,24057.219448534073
23732.39868803425,23732.39868803425
24207.17259318242,24207.17259318242
24178.221544514687,24178.221544514687
23728.28043640272,23728.28043640272
23999.152933945046,23999.152933945046
24436.11662780806,24436.11662780806
23950.59450059677,23950.59450059677
23285.32471386566,23285.32471386566
23671.662111771493,23671.662111771493
23890.064417701666,23890.064417701666
23563.85426850856,23563.85426850856
23879.241490933473,23879.241490933473
23996.482370757974,23996.482370757974
23442.294574448002,23442.294574448002
23730.98287433751,23730.98287433751
23754.60316366611,23754.60316366611
23735.49396890843,23735.49396890843
24085.469493886507,24085.469493886507
23584.608675872907,23584.608675872907
23533.988546431567,23533.988546431567
23255.597654607827,23255.597654607827
23406.331782899862,23406.331782899862
23680.534283244968,23680.534283244968
23799.402188969158,23799.402188969158
22866.809537871613,22866.809537871613
23461.58599147643,23461.58599147643
22909.372584699067,22909.372584699067
23077.20824708527,23077.20824708527
22903.441230141307,22903.441230141307
23234.544216095503,23234.544216095503
22819.226074415925,22819.226074415925
23251.897356585818,23251.897356585818
23173.71408487232,23173.71408487232
23603.28627848271,23603.28627848271
22907.012257081013,22907.012257081013
22935.178572520697,22935.178572520697
23187.511663308105,23187.511663308105
23532.418517296916,23532.418517296916
22819.47731394432,22819.47731394432
23234.201073019154,23234.201073019154
23106.874911518782,23106.874911518782
22928.539387205412,22928.539387205412
22430.06919569991,22430.06919569991
23017.473291406037,23017.473291406037
22975.927464712833,22975.927464712833
23184.01886244274,23184.01886244274
22318.856450501964,22318.856450501964
22816.01434450109,22816.01434450109
22359.104862475036,22359.104862475036
22576.755396498716,22576.755396498716
22786.355684348644,22786.355684348644
22767.498560621258,22767.498560621258
22529.59989061431,22529.59989061431
22201.56769952156,22201.56769952156
22739.149585076128,22739.149585076128
21974.360822491944,21974.360822491944
22964.598191699777,22964.598191699777
22549.559781687964,22549.559781687964
22500.513357784082,22500.513357784082
22699.74104402743,22699.74104402743
23014.850315433196,23014.850315433196
22351.72719375893,22351.72719375893
22655.709676968603,22655.709676968603
23383.311309687415,23383.311309687415
22769.61792744683,22769.61792744683
23027.621510657464,23027.621510657464
22760.47182502293,22760.47182502293
