Average Episodic Reward,Average Episodic N-Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward
507.4821077674811,507.4821077674811,369.383198749763,369.383198749763,369.383198749763
513.7929748135625,513.7929748135625,428.9054747692661,428.9054747692661,488.4277507887693
506.8986216795887,506.8986216795887,457.0125973944394,457.0125973944394,513.2268426447861
514.2751227447285,514.2751227447285,474.94446182530936,474.94446182530936,528.7400551179192
504.88643907867896,504.88643907867896,495.37559628559166,495.37559628559166,577.100134126721
506.1238209742156,506.1238209742156,506.09704974484816,506.09704974484816,577.100134126721
513.7798853399298,513.7798853399298,508.43883064411875,508.43883064411875,577.100134126721
503.23050990470625,503.23050990470625,495.0327039324826,495.0327039324826,577.100134126721
500.46417375476784,500.46417375476784,492.97687290292316,492.97687290292316,577.100134126721
504.40098368817496,504.40098368817496,481.32412750642953,481.32412750642953,577.100134126721
512.6692419694311,512.6692419694311,497.99903198814644,486.3066835119298,577.100134126721
514.0960889059234,514.0960889059234,485.7539559710737,476.2792091041058,577.100134126721
512.9624902741549,512.9624902741549,469.9348029777234,466.9527555354272,577.100134126721
516.4033572288178,516.4033572288178,466.299579399653,468.7695458069834,577.100134126721
494.55411642170577,494.55411642170577,458.36757267487644,470.70358054511485,577.100134126721
493.8503565133814,493.8503565133814,456.92286200477764,475.36318240730407,577.100134126721
510.2025429781396,510.2025429781396,443.1569876461693,470.0377465276779,577.100134126721
512.0750408054221,512.0750408054221,453.9758463157952,472.22333858987844,577.100134126721
504.9442161280234,504.9442161280234,467.05950508264624,479.3361529975142,607.3668123349579
497.3279432631953,497.3279432631953,489.0930634749864,485.2085954907079,607.3668123349579
499.6676155427302,499.6676155427302,491.91118725920114,488.97549482015427,607.3668123349579
507.6315402057917,507.6315402057917,507.827901599288,490.61952387464316,607.3668123349579
518.6227847640276,518.6227847640276,514.3065755463716,487.54137293149,607.3668123349579
512.915045003348,512.915045003348,508.1629884324895,485.1834802342776,607.3668123349579
508.2939428855344,508.2939428855344,531.2181759136472,494.9094186925278,728.3319416905317
517.4732109977115,517.4732109977115,508.27123347235477,488.02012512463136,728.3319416905317
631.0983113994805,631.0983113994805,522.6646597627912,489.5291958740163,728.3319416905317
649.3753811680048,649.3753811680048,534.2931296136845,494.3911210983807,728.3319416905317
646.4074274911566,646.4074274911566,541.7342985045755,500.852754896501,728.3319416905317
655.4010437745883,655.4010437745883,553.459307475023,507.958832818813,728.3319416905317
638.3283908077955,638.3283908077955,569.4456295603821,514.933602800873,728.3319416905317
656.408987811585,656.408987811585,577.8448581958597,517.8774408500233,728.3319416905317
655.8302944709975,655.8302944709975,596.2600581228769,520.486429050092,728.3319416905317
639.1192094909313,639.1192094909313,624.9835494240576,526.3011476430364,728.3319416905317
658.6056321932721,658.6056321932721,595.813442443324,523.7391397641838,728.3319416905317
646.8407800489477,646.8407800489477,615.16831182338,523.3390658742837,728.3319416905317
644.2283317750591,644.2283317750591,633.7141573495962,528.4981043809297,728.3319416905317
654.7616541060164,654.7616541060164,631.323370344257,530.4259235315061,728.3319416905317
644.2322978906782,644.2322978906782,632.3523445933014,534.570598408501,728.3319416905317
649.1998207015585,649.1998207015585,611.9914095852594,533.9669770104244,728.3319416905317
670.0574274030347,670.0574274030347,595.6641754365597,534.6239863705525,728.3319416905317
658.4282052283302,658.4282052283302,599.299706279812,537.2636945237825,728.3319416905317
664.1085564346182,664.1085564346182,605.5030942563092,540.2577465399099,728.3319416905317
