Epoch,Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
171.79674523095542,212.8429381291922,212.8429381291922,254.31975672312484,160
251.06529537438823,217.51167783578268,217.51167783578268,254.31975672312484,322
195.94472399410603,213.7833032080141,213.4698481817401,254.31975672312484,476
216.6341992459806,208.50786365872418,213.0097707472534,254.31975672312484,640
199.51688990290782,210.23556608178222,212.17613534175698,254.31975672312484,812
199.68034131305234,218.4468751662348,214.82213888691382,254.31975672312484,974
218.3016493925536,222.57865027900024,215.1482824666836,254.31975672312484,1138
218.94835658440334,220.60267085849395,216.2672718798089,254.31975672312484,1309
212.63485914604524,227.27879083276488,217.84395099247948,266.27762884231004,1474
222.8489263891539,220.8929372211917,217.19240494808545,266.27762884231004,1632
170.51512547457742,206.01481660483068,215.97822540127848,266.27762884231004,1791
203.3024739704486,204.83933760802043,214.657936902533,266.27762884231004,1956
194.5003715792722,210.83588817101258,215.3887423938781,266.27762884231004,2115
187.2747904624303,206.19873214204304,214.19611059919677,266.27762884231004,2277
243.62095982226091,219.93992205347027,217.32961358821575,272.51021642370944,2440
240.70168538400964,222.96639432400812,215.10001443075143,272.51021642370944,2601
198.46168620498975,218.6350930714199,216.54090214669966,272.51021642370944,2763
276.2302443390271,224.19381108137136,215.8182424753269,276.2302443390271,2924
199.5230524779487,216.50976750764758,214.38709748167622,276.67806180233873,3085
183.72617634240956,206.80556955904362,213.00076894289734,276.67806180233873,3250
218.4201607172159,194.9084755722151,212.16582927515307,276.67806180233873,3408
218.9293598668076,210.6250669815218,214.1579148175976,285.26951353119347,3573
191.53934947450153,219.04416178201964,213.80748399735455,285.26951353119347,3732
259.12296930864113,210.34457343173645,214.98708307553628,285.26951353119347,3895
226.42619411895558,204.64778290351128,210.7490561673627,285.26951353119347,4056
175.06632272159487,204.99418736451793,211.3926416836382,285.26951353119347,4216
224.07211222300816,207.01061801559354,208.4241611561974,285.26951353119347,4382
173.60465114138213,212.6714657901602,209.08817262539603,285.26951353119347,4539
241.1206483689828,225.23454336601168,210.16911632787023,285.26951353119347,4701
215.42051392972485,218.58233969490712,211.4435266525687,285.26951353119347,4861
226.11783633098676,217.82905270968863,214.75323175536494,285.26951353119347,5026
233.55969634815483,228.7009308847051,215.05869943320536,285.26951353119347,5191
276.6399790543583,234.1553426751904,217.77546793399912,285.26951353119347,5350
Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
230.8477029025593,231.4022292045087,231.4022292045087,263.63858315253214,168
182.43888856456937,216.54200928018287,216.54200928018287,263.63858315253214,330
