Average Episodic Reward,Average Episodic N-Reward
23258.211546730712,23258.211546730712
23237.753775491426,23237.753775491426
23257.487225754518,23257.487225754518
23208.229751067072,23208.229751067072
23247.625138778592,23247.625138778592
23267.60126278074,23267.60126278074
23257.88790955943,23257.88790955943
23287.7547430906,23287.7547430906
23247.9199829835,23247.9199829835
23208.342520162278,23208.342520162278
23198.606121914632,23198.606121914632
23297.531107306353,23297.531107306353
23207.890436209975,23207.890436209975
23297.03954734565,23297.03954734565
23237.862488178987,23237.862488178987
23198.3888145435,23198.3888145435
23237.605037092515,23237.605037092515
23198.320630257855,23198.320630257855
23297.352828654224,23297.352828654224
23247.66669968665,23247.66669968665
23257.631741504567,23257.631741504567
23277.526613849568,23277.526613849568
23227.808003911527,23227.808003911527
23198.254429438457,23198.254429438457
23188.06945132724,23188.06945132724
