Epoch,Epoch Reward,Avg Reward (last 10)
50,51.38777723436802,39.586030496183994
60,70.0986761608406,45.47443424761426
70,42.42861034844354,37.04784012326853
80,60.10467168877799,46.76589026232373
90,24.427946716830455,34.93415999670379
100,25.558926137702098,34.290359784867526
110,33.31708002090831,35.07892205730896
120,15.22415214480856,32.71588993014525
130,34.7354347678209,43.22402429424744
140,49.026427885583594,47.332306924635816
150,48.41820872378899,41.153303251911346
160,53.11635090019411,40.09213747044255
170,37.39042175936335,36.60962691020079
180,51.44519321393718,38.361410945754024
190,42.548386429044136,42.27765450967128
200,25.65916724508562,49.45109674754874
210,23.082681899760644,41.26482505447693
220,57.88497527358235,41.27250780589878
230,47.52045551791028,41.990380326018624
240,29.626824534990476,32.11865438498625
250,50.65699371689573,44.37254758535479
260,37.24877417285609,33.657736873953326
270,47.49525687967105,41.02596420211169
280,34.987367606244575,37.813902107995226
290,28.179939083858585,45.53855006717597
300,55.00652194443918,34.92495390351509
310,21.608043098658804,40.380325562234525
320,36.57294795591618,41.48986013840169
330,33.73431658349943,35.10231220869294
340,34.2537550275557,37.39923830075516
350,43.946621520204204,36.38922779258596
360,41.076765995055666,33.41489902559071
370,36.45642556445698,41.003422201122234
380,47.36821667751083,40.36764109959769
390,24.94169376043687,48.98209230303867
400,62.32819031357767,43.7003971638069
410,26.81099782024114,35.49533588982845
420,-0.1383658304710515,31.046105843940797
430,14.445511532700124,33.030985562462206
440,10.946623522740753,41.31195100190333
450,28.977218494644557,41.87922022949941
460,2.037457462578233,37.98135736406592
470,6.193782216721078,30.99836625814789
480,66.15146594107398,43.36041453485918
490,17.342013212817317,43.11561663881208
500,42.02768484087595,37.04927967189797
510,34.83094972739515,43.177262957862816
520,25.05177423415997,44.389757614750955
530,62.586015857747626,40.20608742405365
540,50.123578123873976,41.23117709200558
550,19.64889157946251,32.41817518207438
560,54.590183138733344,41.64766553066234
570,41.90398805745573,38.413575089568276
580,41.56968824519403,37.007604225574504
590,40.15271316303442,41.11902705374622
600,41.63751206322549,30.682993927418835
610,16.866259751727295,31.821167427165996
620,56.566235509052945,43.49542723638673
630,43.517763330356104,44.71750465940828
640,52.49042685788304,37.75398443197149
650,20.451663447587865,43.2230252388969
660,29.933937619941048,37.708390751737596
670,31.18737628295069,42.21015468743794
680,13.863954196335621,37.97485247673126
690,43.33005286771866,32.29088762765347
700,39.675385117631045,42.488761069860836
710,33.82814602172748,37.335431049269104
720,27.147241015124564,42.822262660628574
730,38.66420168006674,38.48686972551802
740,54.787387138001876,32.11818419174322
750,28.320319340099438,36.3438490940506
760,80.61628761911396,44.986754428717724
770,37.71590503408724,34.81296156060271
780,45.028480754533916,45.668631443270236
790,55.37428008582401,38.331690164637266
800,37.642588949117375,43.39101077759636
810,52.05918287702364,40.523488647188465
820,44.835703125939645,34.58455300370077
830,41.17312375507284,36.637596527589395
840,47.412735290468866,38.01816660130011
850,72.62947797061443,41.99799872767661
860,5.12787539846308,31.966762612002974
870,45.888005630073344,34.78615477509579
880,32.02417542024778,38.08944223505144
890,38.22364502311007,37.48528009438648
900,42.245187740774064,41.452768347817695
910,39.74276502391304,43.06195158863443
920,20.783800913463843,37.39307823798457
930,27.80646786811958,35.31012016936306
940,34.37739834766392,42.32235557800486
950,39.593834365838525,39.12762677882832
960,21.309092667502274,33.90256202927219
970,16.88606064790009,40.12624481011792
980,45.57877956726913,36.77409914014826
990,57.48859877490945,40.02322752300675
1000,30.957790217013677,38.41445878320554
1010,56.661911187462486,36.2799056030449
1020,67.05558225858286,46.55241563583164
1030,49.771469993054396,40.357453501257126
1040,36.84666536835498,32.439262333391106
1050,21.188474032123356,31.025324977282487
1060,41.534290244215335,40.047874910326314
1070,2.7167705452728628,38.19042375594299
1080,52.49878107583065,35.40573656825525
1090,45.80888318779732,36.5304929768455
1100,64.00990801287446,45.058406017019635
1110,61.59077740614539,30.965046134870544
1120,40.70227417701729,43.22477041788314
1130,41.586885283286925,37.70865165510862
1140,50.158128497177046,45.03187169358718
1150,41.63821145644537,36.110362673747275
1160,42.46960162879592,44.30280978438258
1170,31.73499769608161,37.93151172542567
1180,50.68940503611374,45.958296377905285
1190,63.77217137631383,33.96792016937626
1200,19.419532058203895,41.25119984181941
1210,24.76435758734204,50.07780681823219
1220,59.59165972111557,40.86157090637706
1230,57.150199327415535,34.87848099274643
1240,57.98442260272111,35.64253179837711
1250,35.33604469361842,33.48332696411934
1260,39.09604303645894,39.07386278208909
1270,45.816124073920186,30.91491673972279
1280,62.75739079137213,43.56107260530011
1290,56.00402976353646,36.52143956830444
1300,35.158198286001536,47.88853589856032
1310,47.027829276470285,39.605392394096555
1320,59.28630341311666,37.617900939491555
1330,65.91455412944286,44.87764791040391
1340,27.161075879557224,34.77604789788294
1350,66.78609182243164,41.29431843525823
1360,29.011692670185916,39.97709075596215
1370,26.274883498632608,33.862567546954836
1380,36.61050807297638,40.60941111882551
1390,40.491218564299096,32.33925014636401
1400,19.990966819162445,36.892337367600945
1410,43.81365490137263,35.917104604371154
1420,43.63478254151617,46.20051188865466
1430,13.160917932639318,41.592971515902015
1440,50.891490639889135,38.75172920131574
1450,45.277625844864446,37.69288325670249
1460,32.13687245218267,43.05134374724894
1470,68.4282316396193,35.1622558626158
1480,73.26833970498886,46.55936184947008
1490,50.54538019301993,44.554435478327875
1500,43.257541221390305,42.61771375285943
1510,52.68080241487887,33.85209504692479
1520,41.8033489579063,43.8000354533656
1530,57.23425516347133,33.10927034150209
1540,50.94390898847269,41.7423397064317
1550,16.634264766182735,33.12181660907869
1560,61.18452850899157,42.99166470605128
1570,30.252679398304515,35.2625953935937
1580,28.583375677141124,32.80798642840692
1590,19.356418679772215,41.06530092244528
1600,47.909425646161466,38.899120815826414
1610,38.340181213486595,37.26260166689805
1620,15.193533361929875,36.729161416242505
1630,42.81224829232758,37.542342818735825
1640,24.119824615575332,34.84310416496906
1650,24.025776666229767,44.663617781824854
1660,23.90902067626674,40.71158710085271
1670,26.542242646205967,48.69549924179177
1680,47.66094847543139,41.69188427041604
1690,34.19617990324525,42.958604976417305
1700,35.306725372581084,43.046438454934766
1710,22.444822096755082,34.22789283166067
1720,35.96251936697278,38.997582476214106
1730,60.507714915896784,43.745855510689466
1740,56.21074286415637,41.55349443279961
1750,32.43690436135112,42.35795590076173
1760,11.790546871192188,30.197893015824434
1770,19.283786045069906,36.3590447618317
1780,37.154415212713886,43.334808783600764
1790,35.708946079822525,42.444918099036485
1800,47.42653224361632,43.968818955379405
1810,54.04076766447266,42.357278065348865
1820,-1.3612548814450676,36.59659183612497
1830,22.893098228839403,33.321841696658005
1840,53.98212169256446,39.39191796398966
1850,25.24794867853091,31.274538567979924
1860,57.07977029774096,45.465963461702046
1870,40.44051874507473,40.0458276724723
1880,13.341926776611853,42.42631194031737
1890,33.70206364372903,39.80298833529237
1900,88.92337203437401,44.242213404114054
1910,5.002447611594247,35.32177332498352
1920,36.037220637229396,42.436418249149085
1930,51.81642502209701,40.43295143920163
1940,38.35891807414273,37.923858019874146
1950,17.850245597985353,38.56003586647333
1960,52.66224798653877,38.224705655322836
1970,7.962019744469137,35.36980021769001
1980,52.772986126414594,49.81228138669199
1990,42.64206774290016,31.725662803483367
2000,35.12913953975982,39.41480594164142
Epoch,Epoch Reward,Avg Reward (last 10)
10,24.355953740343057,38.89215469137897
20,14.244887755003713,43.89589174970025
30,47.560982926044275,40.39594994537287
40,57.463861517332745,37.238986253853625
50,51.38777723436802,39.586030496183994
60,70.0986761608406,45.47443424761426
70,42.42861034844354,37.04784012326853
80,60.10467168877799,46.76589026232373
90,24.427946716830455,34.93415999670379
100,25.558926137702098,34.290359784867526
110,33.31708002090831,35.07892205730896
120,15.22415214480856,32.71588993014525
130,34.7354347678209,43.22402429424744
140,49.026427885583594,47.332306924635816
150,48.41820872378899,41.153303251911346
160,53.11635090019411,40.09213747044255
170,37.39042175936335,36.60962691020079
180,51.44519321393718,38.361410945754024
190,42.548386429044136,42.27765450967128
200,25.65916724508562,49.45109674754874
210,23.082681899760644,41.26482505447693
220,57.88497527358235,41.27250780589878
230,47.52045551791028,41.990380326018624
240,29.626824534990476,32.11865438498625
250,50.65699371689573,44.37254758535479
260,37.24877417285609,33.657736873953326
270,47.49525687967105,41.02596420211169
280,34.987367606244575,37.813902107995226
290,28.179939083858585,45.53855006717597
300,55.00652194443918,34.92495390351509
310,21.608043098658804,40.380325562234525
320,36.57294795591618,41.48986013840169
330,33.73431658349943,35.10231220869294
340,34.2537550275557,37.39923830075516
350,43.946621520204204,36.38922779258596
360,41.076765995055666,33.41489902559071
370,36.45642556445698,41.003422201122234
380,47.36821667751083,40.36764109959769
390,24.94169376043687,48.98209230303867
400,62.32819031357767,43.7003971638069
410,26.81099782024114,35.49533588982845
420,-0.1383658304710515,31.046105843940797
430,14.445511532700124,33.030985562462206
440,10.946623522740753,41.31195100190333
450,28.977218494644557,41.87922022949941
460,2.037457462578233,37.98135736406592
470,6.193782216721078,30.99836625814789
480,66.15146594107398,43.36041453485918
490,17.342013212817317,43.11561663881208
500,42.02768484087595,37.04927967189797
510,34.83094972739515,43.177262957862816
520,25.05177423415997,44.389757614750955
530,62.586015857747626,40.20608742405365
540,50.123578123873976,41.23117709200558
550,19.64889157946251,32.41817518207438
560,54.590183138733344,41.64766553066234
570,41.90398805745573,38.413575089568276
580,41.56968824519403,37.007604225574504
590,40.15271316303442,41.11902705374622
600,41.63751206322549,30.682993927418835
610,16.866259751727295,31.821167427165996
620,56.566235509052945,43.49542723638673
630,43.517763330356104,44.71750465940828
640,52.49042685788304,37.75398443197149
650,20.451663447587865,43.2230252388969
660,29.933937619941048,37.708390751737596
670,31.18737628295069,42.21015468743794
680,13.863954196335621,37.97485247673126
690,43.33005286771866,32.29088762765347
700,39.675385117631045,42.488761069860836
710,33.82814602172748,37.335431049269104
720,27.147241015124564,42.822262660628574
730,38.66420168006674,38.48686972551802
740,54.787387138001876,32.11818419174322
750,28.320319340099438,36.3438490940506
760,80.61628761911396,44.986754428717724
770,37.71590503408724,34.81296156060271
780,45.028480754533916,45.668631443270236
790,55.37428008582401,38.331690164637266
800,37.642588949117375,43.39101077759636
810,52.05918287702364,40.523488647188465
820,44.835703125939645,34.58455300370077
830,41.17312375507284,36.637596527589395
840,47.412735290468866,38.01816660130011
850,72.62947797061443,41.99799872767661
860,5.12787539846308,31.966762612002974
870,45.888005630073344,34.78615477509579
880,32.02417542024778,38.08944223505144
890,38.22364502311007,37.48528009438648
900,42.245187740774064,41.452768347817695
910,39.74276502391304,43.06195158863443
920,20.783800913463843,37.39307823798457
930,27.80646786811958,35.31012016936306
940,34.37739834766392,42.32235557800486
950,39.593834365838525,39.12762677882832
960,21.309092667502274,33.90256202927219
970,16.88606064790009,40.12624481011792
980,45.57877956726913,36.77409914014826
990,57.48859877490945,40.02322752300675
1000,30.957790217013677,38.41445878320554
1010,56.661911187462486,36.2799056030449
1020,67.05558225858286,46.55241563583164
1030,49.771469993054396,40.357453501257126
1040,36.84666536835498,32.439262333391106
1050,21.188474032123356,31.025324977282487
1060,41.534290244215335,40.047874910326314
1070,2.7167705452728628,38.19042375594299
1080,52.49878107583065,35.40573656825525
1090,45.80888318779732,36.5304929768455
1100,64.00990801287446,45.058406017019635
1110,61.59077740614539,30.965046134870544
1120,40.70227417701729,43.22477041788314
1130,41.586885283286925,37.70865165510862
1140,50.158128497177046,45.03187169358718
1150,41.63821145644537,36.110362673747275
1160,42.46960162879592,44.30280978438258
1170,31.73499769608161,37.93151172542567
1180,50.68940503611374,45.958296377905285
1190,63.77217137631383,33.96792016937626
1200,19.419532058203895,41.25119984181941
1210,24.76435758734204,50.07780681823219
1220,59.59165972111557,40.86157090637706
1230,57.150199327415535,34.87848099274643
1240,57.98442260272111,35.64253179837711
1250,35.33604469361842,33.48332696411934
1260,39.09604303645894,39.07386278208909
1270,45.816124073920186,30.91491673972279
1280,62.75739079137213,43.56107260530011
1290,56.00402976353646,36.52143956830444
1300,35.158198286001536,47.88853589856032
1310,47.027829276470285,39.605392394096555
1320,59.28630341311666,37.617900939491555
1330,65.91455412944286,44.87764791040391
1340,27.161075879557224,34.77604789788294
1350,66.78609182243164,41.29431843525823
1360,29.011692670185916,39.97709075596215
1370,26.274883498632608,33.862567546954836
1380,36.61050807297638,40.60941111882551
1390,40.491218564299096,32.33925014636401
1400,19.990966819162445,36.892337367600945
1410,43.81365490137263,35.917104604371154
1420,43.63478254151617,46.20051188865466
1430,13.160917932639318,41.592971515902015
1440,50.891490639889135,38.75172920131574
1450,45.277625844864446,37.69288325670249
1460,32.13687245218267,43.05134374724894
1470,68.4282316396193,35.1622558626158
1480,73.26833970498886,46.55936184947008
1490,50.54538019301993,44.554435478327875
1500,43.257541221390305,42.61771375285943
1510,52.68080241487887,33.85209504692479
1520,41.8033489579063,43.8000354533656
1530,57.23425516347133,33.10927034150209
1540,50.94390898847269,41.7423397064317
1550,16.634264766182735,33.12181660907869
1560,61.18452850899157,42.99166470605128
1570,30.252679398304515,35.2625953935937
1580,28.583375677141124,32.80798642840692
1590,19.356418679772215,41.06530092244528
1600,47.909425646161466,38.899120815826414
1610,38.340181213486595,37.26260166689805
1620,15.193533361929875,36.729161416242505
1630,42.81224829232758,37.542342818735825
1640,24.119824615575332,34.84310416496906
1650,24.025776666229767,44.663617781824854
1660,23.90902067626674,40.71158710085271
1670,26.542242646205967,48.69549924179177
1680,47.66094847543139,41.69188427041604
1690,34.19617990324525,42.958604976417305
1700,35.306725372581084,43.046438454934766
1710,22.444822096755082,34.22789283166067
1720,35.96251936697278,38.997582476214106
1730,60.507714915896784,43.745855510689466
1740,56.21074286415637,41.55349443279961
1750,32.43690436135112,42.35795590076173
1760,11.790546871192188,30.197893015824434
1770,19.283786045069906,36.3590447618317
1780,37.154415212713886,43.334808783600764
1790,35.708946079822525,42.444918099036485
1800,47.42653224361632,43.968818955379405
1810,54.04076766447266,42.357278065348865
1820,-1.3612548814450676,36.59659183612497
1830,22.893098228839403,33.321841696658005
1840,53.98212169256446,39.39191796398966
1850,25.24794867853091,31.274538567979924
1860,57.07977029774096,45.465963461702046
1870,40.44051874507473,40.0458276724723
1880,13.341926776611853,42.42631194031737
1890,33.70206364372903,39.80298833529237
1900,88.92337203437401,44.242213404114054
1910,5.002447611594247,35.32177332498352
1920,36.037220637229396,42.436418249149085
1930,51.81642502209701,40.43295143920163
1940,38.35891807414273,37.923858019874146
1950,17.850245597985353,38.56003586647333
1960,52.66224798653877,38.224705655322836
1970,7.962019744469137,35.36980021769001
1980,52.772986126414594,49.81228138669199
1990,42.64206774290016,31.725662803483367
2000,35.12913953975982,39.41480594164142
2010,34.00918780512176,42.07308421700953
2020,24.924020080685906,43.09450348739539
2030,29.563985823254257,39.265543449043854
2040,29.225337480375877,37.9369195459594
2050,57.65455381863219,38.99087575479034
2060,54.54765243019847,35.07605049300235
2070,62.86681321982271,38.04736422502555
2080,26.626007704606558,38.64726288544441
2090,54.125784676938466,33.587045540398705
2100,23.80752964369072,40.29509319120773
2110,36.33020758382277,38.32546955370829
2120,6.451378058759329,36.539543568454555
2130,31.747510478370277,29.71051768058253
2140,27.167828463228886,46.79375552968232
2150,47.31826451975733,39.140740906821314
2160,38.663834381492414,41.505437884665255
2170,18.98556134187939,39.58674038572176
2180,42.84911396043377,35.37449044524162
2190,24.096760862233634,37.773026327375
2200,57.80511312005657,41.01543081064276
2210,57.31395098967381,36.73130433647495
2220,42.27479517268896,41.09870464143322
2230,29.63136893943289,35.43795542641344
2240,27.67687735754269,37.60438182531521
2250,18.060983173342635,31.737542765574723
2260,45.275306511999915,37.110886721550536
2270,31.382307266041607,31.61563060245465
2280,28.428112589643575,39.527249982199365
2290,69.41957712530026,34.940835142621935
2300,48.382862382868055,40.381571680331085
2310,53.65342453020203,45.86617231972317
2320,20.98717880147428,33.72825302145407
2330,38.280717562163005,42.13850059915158
2340,39.17008318837113,39.48478154953281
2350,55.50261472281634,48.05095687553386
2360,27.96809473229748,33.05866553919601
2370,53.89665520688372,40.31561792989685
2380,61.95628665282485,37.80540090363305
2390,39.49494958290612,39.82120446412274
2400,48.0520789178813,39.355149340699285
2410,38.312651619982105,40.81723421432437
2420,46.14625879674442,39.9081069845905
2430,55.90003070945046,40.647791281811024
2440,48.421210668590504,30.096119854292294
2450,18.82733157439273,39.974371893219384
2460,30.568791202496747,34.682246391090814
2470,50.40986490772757,34.6496495311266
2480,29.1637076585477,43.252304699352685
2490,33.14411889815579,35.96882455527788
2500,58.174594263457934,39.86562050878539
2510,62.12634544534451,46.168519189854166
2520,40.928025812534074,34.05132994758488
2530,63.87867339564635,42.82975226010011
2540,50.28525256225729,42.25156940963949
2550,34.52645245520502,44.87934188061664
2560,42.94425142510922,33.585382721719334
2570,32.66298877528173,32.111162338799055
2580,34.879004861602056,39.83052962297321
2590,39.668989967414646,39.33139411856966
2600,48.881045239306516,43.021517213260424
2610,48.25643778643509,34.331574008304486
2620,44.709059341896044,36.40868155724774
2630,50.15255067829187,36.52223288184637
2640,28.586278554117218,46.626456219590764
2650,56.05488373582525,34.44768196560904
2660,43.70808854981432,45.67551456999091
2670,47.018315275017784,37.346717019639335
2680,56.73255773290778,39.251698801970115
2690,51.07426813442267,44.03455429910743
2700,10.32084560859673,42.08798796490946
2710,35.4852885836993,41.7697693069482
2720,69.9203613085881,47.98287917165668
2730,46.00967461134151,46.819938486880446
2740,35.1953106019338,36.99350922914794
2750,32.67322590360113,35.725469458199356
2760,49.94217876021524,41.19229243859303
2770,36.90299577840443,34.864572035946935
2780,58.472714958954896,49.67773741073362
2790,39.859789023383875,37.53740621537607
2800,23.445953027351248,43.77369265955018
2810,36.9881337758397,35.29935432773583
2820,31.816453336463393,41.74775545961476
2830,14.82805915507347,41.041007582613304
2840,52.854003375315315,46.580341210129845
2850,55.84291391318227,38.37239103078046
2860,44.83323777771623,45.914292590061955
2870,48.18798352353775,33.443581735983344
2880,40.75922193982848,34.29088243865486
2890,73.74735078422881,41.50919648544601
2900,46.71212962033192,43.030306304996884
2910,28.73847649642418,39.52875903770871
2920,59.32640664330582,45.45812917702029
2930,34.85139201430144,36.5521210869309
2940,50.200633015973985,36.18843718706876
2950,48.69821970284993,35.34044176580038
2960,20.62100209192628,35.054938104285256
2970,55.87723771976395,38.7764279724275
2980,32.347407991685195,39.85757489788029
2990,57.21340743337986,33.2652661485547
3000,43.34982599673741,42.84398932931013
3010,34.27036397982994,32.97717081626216
3020,60.387194923097766,46.35484426570667
3030,57.498282687832194,41.55432667691311
3040,5.060444444911363,32.64141217556473
3050,53.541910415179586,40.34311774432923
3060,42.66010733597359,37.66102110733381
3070,48.28264654441996,50.03508674711808
3080,45.06537845359718,46.59851869687342
3090,31.936823612248542,36.902181169235206
3100,29.77547041824216,30.074012491616514
3110,43.1884045889493,38.07910632369638
3120,48.92883192714298,42.091737879483865
3130,25.814171918743103,40.56986131368269
3140,38.333126093373174,43.21625681136168
3150,24.171923240193472,30.28108174748656
3160,45.06230350493014,47.798771376679426
3170,47.74558188545621,39.46983693034403
3180,52.435692722438866,31.322370228986546
3190,25.997615566584777,37.11444913715342
3200,15.202479870205035,28.83042758938371
3210,61.08008267727943,41.02123579647365
3220,57.148171855826504,45.20968750171206
3230,11.549007230623587,38.075347064608266
3240,39.69150995648612,39.600124832598766
3250,6.05211991323066,37.31668129888511
3260,60.28702908741103,49.53045553551836
3270,26.171787009733624,41.53148313809732
3280,51.97489380372783,44.9569007809681
3290,42.76485954202182,32.74158530213324
3300,59.36848833347506,42.97368142943265
3310,46.310530604317705,39.17192034928654
3320,33.11046329906167,40.84065319879408
3330,18.078887712866532,41.478837651153206
3340,30.015319355647495,36.69978286035108
3350,24.54763117319976,30.399835255649045
3360,23.438668396931867,38.61503486480977
3370,34.20064386138468,39.67015280121966
3380,4.085667450757526,38.399906094984274
3390,39.50951648714157,37.539647136879
3400,12.023629861333445,39.311339666892394
3410,12.452137718797985,36.46256623956067
3420,36.55034656042502,42.31608838364609
3430,39.052136654859495,35.90431909648326
3440,35.84500146566817,34.594495719806645
3450,47.206229179453295,36.83944101732409
